,goldDiff - TOP,goldDiff - JG,goldDiff - MID,goldDiff - ADC,goldDiff - SUPP,item0 - TOPB,item0 - SUPPR,item0 - MIDB,item0 - ADCB,item0 - SUPPB,item0 - TOPR,item0 - MIDR,item0 - ADCR,item1 - MIDB,level - TOPB,level - SUPPR,level - JGB,level - MIDB,level - ADCB,level - SUPPB,level - TOPR,level - JGR,level - MIDR,level - ADCR,minute,positionX - TOPB,positionX - SUPPR,positionX - JGB,positionX - MIDB,positionX - ADCB,positionX - SUPPB,positionX - TOPR,positionX - JGR,positionX - MIDR,positionX - ADCR,positionY - TOPB,positionY - SUPPR,positionY - JGB,positionY - MIDB,positionY - ADCB,positionY - SUPPB,positionY - TOPR,positionY - JGR,positionY - MIDR,positionY - ADCR,wardsKilled - MIDB,xpDiff - TOP,xpDiff - JG,xpDiff - MID,xpDiff - ADC,xpDiff - SUPP,wardsPlaced - MIDB
96,-470,5,-1058,-951,168,3340,2055,3340,3340,3364,3340,0,3340,2055,8,6,6,8,6,6,8,7,8,7,11,1211,9816,6046,10066,7512,3678,1318,12140,9999,11337,11085,11803,6977,902,978,4659,11222,6648,6573,4428,False,-398,-449,-301,-999,-269,False
97,-155,6,-824,-1002,487,3340,3364,3340,3340,3364,3340,2055,3340,0,8,7,7,9,7,7,8,7,9,8,12,1735,5063,3543,3994,3170,4743,13822,6186,6904,4458,9885,9673,6686,7205,7419,7115,11905,10060,7885,10033,False,95,-372,74,-854,-77,False
98,84,-33,-761,-1410,294,3340,3364,3340,3340,3364,3340,2055,3340,0,9,7,7,9,7,7,8,8,9,8,13,12794,2571,11298,7083,666,702,13371,4859,6849,1506,3073,9879,5662,6765,1113,686,3811,10134,8003,10336,False,548,-603,132,-1136,-383,True
99,92,-164,-789,-2158,234,3340,3364,3340,3340,3364,3340,0,3340,0,9,7,7,10,7,7,9,8,10,8,14,11719,13468,8754,7096,1717,8475,13072,7377,7859,13964,4260,8422,3453,6965,5736,6552,4758,11144,8310,11173,True,455,-712,169,-1045,-582,False
100,-344,-209,-627,-2611,-106,3340,3364,3340,3340,3364,3340,2055,3340,0,10,8,7,10,8,7,9,8,10,9,15,7957,8734,4850,5067,7353,10502,10788,11124,8809,9708,1392,2177,1610,9258,7241,5369,921,4146,8596,1571,True,208,-674,240,-961,-923,False
101,-340,-154,-755,-2551,-62,3340,3364,2055,3340,3364,3340,0,2055,3363,10,8,8,11,8,7,10,9,11,9,16,8028,10217,2484,3110,4106,4381,3744,9607,7820,12355,2147,2483,8263,11427,3592,3914,13303,4477,7462,2760,True,420,-620,-92,-920,-871,True
102,1507,532,614,-289,256,3340,3364,3340,3340,3364,3340,3340,3340,0,10,7,7,9,8,6,10,7,10,8,14,847,9969,9971,7611,13360,9892,13420,7032,1868,12419,10534,7847,4403,7205,3930,4603,5594,12504,11925,11830,False,671,734,-699,-16,-265,False
103,-488,-19,-660,-2711,-111,3340,3364,3363,3340,3364,3340,0,3363,2055,10,8,8,11,9,8,10,9,11,10,17,1942,13642,2382,2489,5548,4808,7107,14166,10928,7778,3237,13206,3025,2985,5955,6728,14048,14217,1549,7731,False,325,-364,-171,-1011,-681,False
104,-652,772,-677,-2606,-131,3340,3364,3363,3363,3364,3340,2055,3363,2055,11,8,9,11,9,8,11,9,12,10,18,11189,5765,12478,5187,3428,12016,12056,11485,12239,5830,1903,5594,1440,5211,1445,2473,2022,1497,2213,6007,False,479,-41,-433,-822,-372,True
105,-945,897,-272,-2735,113,3340,3364,3363,3363,3364,3340,2055,3363,2055,11,9,10,12,10,8,11,9,12,10,19,8378,11511,5011,986,7327,8269,13367,12205,5760,9694,1296,12155,8675,1202,3143,4877,11312,6698,13986,11737,False,24,415,132,-913,-404,True
106,-900,658,-463,-3004,105,3340,3364,3363,3363,3364,3340,0,3363,2055,12,9,10,12,10,9,12,10,12,11,20,6351,6541,4754,6064,4686,4779,11669,7671,6858,6187,3285,6414,9699,8245,6969,6333,2192,5616,6208,6053,False,264,40,-384,-1098,-421,False
107,-1002,658,-581,-2929,126,3340,3364,3363,3363,3364,3340,2055,3363,2055,12,9,10,12,10,9,12,10,13,11,21,7960,6856,6439,3781,6263,2582,9602,12324,6971,7684,1074,9085,4710,11091,6300,1944,1441,13362,12814,7538,False,-88,0,-460,-1089,-379,False
108,-921,598,-387,-2865,96,3340,3364,3363,3363,3364,3340,0,3363,0,12,9,10,13,11,9,12,10,13,12,22,4694,5314,3406,2498,5961,3750,4493,5040,5032,5731,5992,8602,8925,12175,6045,7303,9329,8614,9723,8448,False,211,59,-157,-1025,-542,True
109,-852,567,-349,-2705,181,3340,3364,3363,3363,3364,3340,0,3363,0,12,10,11,13,11,9,12,11,13,12,23,5098,7174,5690,5713,5567,9051,5973,4780,6027,6310,5527,6705,5459,5245,5464,7291,6188,7280,6834,6691,True,130,-289,-414,-831,-866,False
110,-1202,-79,-695,-3009,-170,3340,3364,3363,3363,3364,3340,0,3363,0,12,11,11,13,12,9,13,11,14,13,24,3132,14340,2901,3325,6206,6305,14038,7859,14340,10329,9340,14391,8340,10582,8166,6149,13894,9542,14391,10910,False,-583,-1088,-1258,-1472,-1865,False
111,-1547,-25,-726,-3060,-229,3340,3364,3363,3363,3364,3340,3364,3363,2055,13,11,11,13,12,9,13,12,14,13,25,6499,1678,1293,7307,2605,2722,1433,7523,6316,1018,3228,6387,4831,6400,4786,4824,5916,7615,7194,6549,False,-545,-897,-955,-1339,-1834,True
112,-1491,-102,-775,-3560,-292,3340,3364,3363,3363,3364,3340,3364,3363,0,13,11,11,13,12,9,14,12,14,13,26,6358,8664,6650,9493,2949,7803,13190,8494,7547,8142,4861,3747,4511,5575,2094,3393,12462,4760,6026,5814,False,-470,-1050,-935,-1670,-1764,True
113,1878,201,-163,-29,27,3340,3364,3340,3340,3364,3340,0,3340,0,10,6,8,9,7,6,8,7,9,7,12,4523,10640,6231,6629,8477,1881,6624,9878,7612,10824,13768,1266,12365,8193,976,1346,13722,4567,7322,1513,False,1622,801,-679,-271,-340,False
114,1417,507,534,-218,173,3340,3364,3340,3340,3364,3340,3340,3340,2055,11,7,8,10,8,7,10,7,10,8,15,6825,8587,5967,4395,6990,6422,14246,10951,11161,8002,4810,7817,9436,13333,7674,8655,14379,8521,3718,7934,False,519,772,-632,227,-127,True
115,-1873,-96,-839,-3376,-392,3340,3364,3363,3363,3364,3340,3364,3363,0,13,11,12,14,13,10,14,12,15,14,27,8324,10194,3838,548,7132,5676,9313,9903,10391,11263,5474,4779,9405,1293,7126,7356,2531,4146,8903,10968,False,-978,-959,-1611,-1465,-2037,True
116,-2222,23,-526,-3498,-387,3340,3364,3363,3363,3364,3340,3364,3363,0,14,12,12,14,13,10,14,12,15,14,28,6286,5411,5751,5421,4903,4917,8696,6970,7183,5817,2171,5950,3860,1837,5019,3829,1320,4200,4994,5608,False,-1012,-677,-1075,-1564,-2475,False
117,-2328,-39,-1773,-3509,-738,3340,3364,3363,3363,3364,3340,3364,3363,0,14,13,12,14,13,10,15,13,15,15,29,1951,1965,2004,5434,3824,3638,5255,13745,1662,2290,1452,1948,1458,6046,3926,3997,4921,13345,2080,2365,False,-940,-163,-1672,-2241,-3106,True
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,560,14237,560,351,221,311,14486,14486,14277,14147,581,14579,361,293,471,649,14511,14291,14223,14401,False,0,0,0,0,0,True
119,0,0,0,0,0,3340,3340,3340,3340,3340,3340,3340,3340,0,1,1,1,1,1,1,1,1,1,1,2,4618,9822,5233,6464,9355,7638,3684,7433,9766,10990,9130,6457,9196,6840,2342,4972,11283,9941,6263,5424,False,0,0,0,0,0,True
120,28,2,63,49,-3,3340,3340,3340,3340,3340,3340,3340,3340,0,1,1,2,1,1,1,1,2,1,1,3,2508,13115,11195,7243,12251,12928,3060,7308,7959,13115,12921,3306,5908,7097,2540,2368,13088,9905,7915,3306,False,59,27,89,38,38,False
121,7,-75,66,-7,-78,3340,3340,3340,3340,3340,3340,3340,3340,0,3,2,3,3,2,2,3,3,3,2,4,1806,13124,6229,7535,12506,12617,2574,2858,7788,13284,12548,3389,6982,7368,2440,2407,12827,11232,8133,3399,False,0,-118,0,18,18,True
122,-137,-56,115,88,-72,3340,3340,3340,3340,3340,3340,3340,3340,0,4,3,3,4,3,3,4,3,4,3,5,1181,12816,11281,7603,12102,12588,2138,13432,8452,12973,10537,2808,5629,7739,1939,1898,11677,9376,7949,2958,False,-300,19,60,56,56,True
123,-102,154,157,116,-18,3340,3340,3340,3340,3340,3340,3340,3340,0,5,4,4,5,4,4,5,3,5,4,6,1172,11837,8455,796,10346,10356,2234,12262,7306,11837,10797,2200,2237,963,1115,1562,11685,6677,7218,2200,False,-89,381,0,0,0,True
124,-238,-41,223,-34,-93,3340,3340,3340,3340,3340,3340,3340,3340,0,6,4,5,6,4,4,6,5,6,4,7,759,11961,3892,7041,5029,9948,1949,6105,8572,11961,8967,2355,6226,7377,885,910,11894,12689,8414,2355,False,-213,-18,122,-227,-167,False
125,1571,671,493,-21,306,3340,3364,3340,3340,3364,3340,3340,3340,2055,11,7,8,10,9,7,11,7,11,9,16,13622,9112,9700,7422,13084,13110,1354,5393,6958,8055,4978,11143,7214,7126,5302,5463,10915,9214,9324,8223,False,327,978,-824,372,-214,False
126,-116,21,148,78,-27,3340,3340,3340,3340,3364,3340,3340,3340,0,7,4,5,6,5,5,6,5,7,5,8,3734,11694,8600,6764,9799,8789,3804,11632,8120,13542,11392,4239,4536,6486,3295,4675,13378,4266,6260,2801,False,150,105,-67,103,77,True
127,-220,-54,127,-16,45,3340,3340,3340,3340,3364,3340,3340,3340,0,7,5,5,7,6,5,7,5,7,6,9,3880,13750,9313,7379,12724,12712,3954,11564,11688,13750,10184,3902,3400,7636,2602,2824,13623,7137,7428,3902,False,59,-68,-57,-199,255,False
128,-502,-189,6,-163,15,3340,3340,3340,3340,3364,3340,3340,3340,0,7,5,6,8,6,5,8,6,8,6,10,8260,11020,4830,6618,1315,1851,3745,10047,8897,10976,1184,1382,9445,7250,10361,7549,12986,8201,3574,1505,False,-573,-332,-243,-313,51,False
129,-457,41,121,-105,-146,3340,3340,3340,3340,3364,3340,3340,3340,0,8,6,6,8,7,6,8,6,9,7,11,9731,11073,4228,6389,3601,4175,6262,11023,7645,11073,977,1461,13694,7161,13578,13718,13356,13939,7136,1461,True,-207,36,-228,8,-75,True
130,-425,378,388,40,126,3340,2055,3340,3340,3364,3340,3340,3340,2055,9,6,7,9,7,6,9,7,9,7,12,11266,12474,2925,1521,6757,6856,5834,12557,12139,12690,1406,11261,7683,2033,1235,1633,13756,6338,12750,4912,False,-374,224,-101,-237,-320,False
131,-235,358,409,-109,66,3340,3364,3340,3340,3364,3340,3340,3340,0,9,6,7,10,7,6,9,7,10,8,13,5081,10862,9418,8012,9715,10327,7835,10202,8873,10862,13556,1685,1973,1905,1153,1128,7365,2458,3483,1685,False,50,63,-132,-590,-150,False
132,-375,312,367,-47,103,3340,3364,3340,3340,3364,3340,3340,3340,0,10,7,7,10,8,7,10,7,10,8,14,2562,12164,9233,7254,10728,10807,6124,11829,7435,12164,12746,1848,3402,6448,1932,1569,12375,3535,7310,1848,False,-495,-78,-89,-411,29,False
133,-708,391,338,-439,-162,3340,3364,3340,3340,3364,3340,3340,3363,0,10,7,8,10,8,7,11,8,10,9,15,2685,12569,3052,5500,2801,6390,4606,9500,7302,12569,11595,10603,9122,7552,1460,6521,13173,9360,6906,10603,False,-684,219,31,-527,-413,True
134,-876,237,338,-576,-144,3340,3364,3340,3340,3364,3340,3340,3363,0,11,7,8,11,8,7,11,8,11,9,16,5099,8669,8073,6995,8064,7375,2820,9559,8669,10441,7813,6695,5178,7195,1745,5093,11908,5598,6695,5235,False,-809,-195,-196,-579,-356,False
135,-886,403,957,-483,-111,3340,3364,3340,3340,3364,3340,3340,3363,0,11,8,8,11,9,8,12,8,11,9,17,10400,13543,5622,10271,7686,7546,9007,13231,11626,13987,3090,13987,5386,1580,7589,7758,9318,13904,5724,14348,True,-689,290,360,-352,34,False
136,1598,740,533,-89,200,3340,3364,3340,3340,3364,3340,3340,3340,0,11,8,8,10,9,7,11,7,11,9,17,6124,7811,2100,4388,7187,6883,6853,7302,11239,8604,7408,5279,1506,13484,7739,8552,12741,5104,1881,7552,True,530,1201,-713,176,-218,False
137,-1138,493,1041,-644,-140,3340,3364,2055,3363,3364,3340,3340,3363,3363,12,8,9,12,9,8,12,8,11,10,18,5787,5379,2049,1469,6567,4456,13983,4810,3970,5379,962,9128,9533,10102,6333,7063,13954,9864,10350,9128,False,-1209,561,499,-848,-5,True
138,-1160,423,841,-879,-71,3340,3364,3363,3363,3364,3340,3340,3363,0,12,8,9,12,10,8,13,8,12,11,19,8514,8086,1172,1774,7449,6924,12675,7746,1841,8086,6548,7911,865,9990,7604,8389,2932,9582,11710,7911,False,-983,409,539,-1222,-49,False
139,-1143,448,990,-803,-50,3340,3364,3363,3363,3364,3340,3340,3363,2055,13,8,9,13,10,8,13,9,12,11,20,10921,4871,2173,1395,2036,4695,11508,4871,7370,4066,1366,7683,8443,3394,1865,6768,1689,7683,7433,11452,True,-917,515,781,-1047,0,True
140,-1117,336,937,-1232,30,3340,3364,3363,3363,3364,3340,3340,3363,0,13,8,9,13,11,9,14,9,12,12,21,646,2400,2112,1303,3142,3124,13248,2400,1657,1343,1117,8475,7485,6971,7285,7477,4749,8475,8896,8230,True,-734,458,361,-1212,106,True
141,-1354,236,916,-1257,-1,3340,3364,3363,3363,3364,3340,3340,3363,0,14,8,10,13,11,9,14,9,13,12,22,13055,7450,9997,9493,6745,7556,13224,10871,1535,5968,3314,7968,4771,5532,6457,6070,4608,8697,7026,7183,False,-1018,827,303,-1599,409,False
142,-1145,196,671,-1322,100,3340,3364,3363,3363,3364,3363,3340,3363,2055,14,8,10,14,11,9,14,10,13,13,23,5897,8295,3676,3532,4502,4583,8250,6213,5764,6429,5428,8108,7266,4154,4488,4497,6368,6819,13665,6843,False,-562,855,550,-1966,860,True
143,-1174,146,847,-1414,40,3340,3364,3363,3363,3364,3363,3340,3363,0,14,9,10,14,11,10,15,10,13,13,24,10133,6111,1725,1681,5964,6104,11792,6174,6111,6946,1505,9463,10276,10931,6619,6375,4830,10232,9463,6897,False,-613,801,838,-2195,839,False
144,-1180,-90,915,-1756,-10,3340,3364,3363,3363,3364,3363,3340,3363,0,15,9,11,14,12,10,15,10,14,13,25,8391,8952,4237,2758,3828,2922,12026,8952,9411,11362,2283,4215,12000,12894,3636,2351,2670,4215,12207,11753,True,-565,544,1007,-2267,957,False
145,-1290,-110,1002,-1655,-10,3340,3364,3363,3363,3364,3363,3340,3363,0,15,9,11,15,12,10,15,10,14,13,26,8843,10647,6721,2331,8391,8524,11194,7210,7322,10647,8266,10129,8579,9132,7989,8143,3786,12260,9979,10129,True,-744,461,1109,-2120,1109,True
146,-1231,-105,1066,-1711,93,3340,3364,3363,3363,3364,3363,3340,3363,2055,16,10,11,15,12,10,16,11,14,14,27,9718,7319,7016,6042,6087,6100,9358,8440,11743,7319,948,7128,5212,6046,5690,5088,5574,5385,11207,7128,False,-792,392,1190,-2548,837,True
147,1625,487,117,-111,139,3340,3364,3340,3340,3364,3340,3340,3363,2055,12,8,9,11,10,8,12,8,11,9,18,13540,8373,7767,4958,7689,6950,1227,6767,7206,8420,4972,8572,7253,7869,7555,7555,10523,9437,9223,8308,True,503,961,-968,187,-35,False
148,-1376,-245,1117,-1907,123,3340,3364,3363,3363,3364,3363,3340,3363,0,16,10,11,15,12,11,16,11,14,14,28,4836,5863,4435,4551,4144,4580,5099,5863,5755,6521,9209,9358,9211,9577,9584,9289,7927,9358,9276,9765,True,-1329,67,1247,-2782,973,True
149,-1082,-162,1347,-1886,161,3340,3364,3363,3363,3364,3363,3340,3363,2055,16,10,11,15,13,11,17,11,14,15,29,776,8365,4391,1053,3499,4790,8712,11283,13204,8365,516,8149,4281,7218,2958,6311,9832,11917,9970,8149,True,-1001,410,1724,-2700,955,False
150,-1209,-178,1469,-1570,160,3340,3364,3363,3363,3364,3363,3340,3363,2055,16,11,12,16,13,12,17,11,15,15,30,8875,7161,5117,4692,7755,6617,1757,6322,13005,7161,7939,9164,8489,7869,7812,7534,11420,9603,3682,9164,True,-1015,482,1856,-2263,1343,False
151,-981,233,1895,-1238,511,3340,3364,3363,3363,3364,3363,3340,3363,0,17,11,12,16,14,12,17,11,15,15,31,1109,2931,1345,1113,879,1351,2249,10861,2272,2519,7739,9837,8339,8725,7923,8443,8324,12698,7534,9831,False,-572,1466,2321,-1408,2257,False
152,-911,42,2104,-764,510,3340,3364,3363,3363,3364,3363,3340,3363,2055,17,11,13,17,14,13,17,12,15,15,32,11556,11465,8694,4445,7723,8135,12740,11273,11759,11465,2049,3652,5940,3950,6851,6849,13206,3523,6827,3652,False,-324,1227,2758,-877,2765,False
153,-1168,19,2166,-1073,483,3340,3364,3363,3363,3364,3363,3340,3363,0,17,11,13,17,14,13,17,12,15,15,33,10261,11913,11469,9838,10982,10280,11913,12308,11552,12170,2898,1929,1898,2512,4116,3113,1929,2400,1986,1856,True,-206,1039,2983,-1135,2131,False
154,-1397,-91,2282,-1217,403,3340,3364,3363,3363,3364,3363,3340,3363,2055,17,11,13,17,15,13,18,12,15,15,34,7622,13178,6974,1463,6214,2233,12351,13178,14080,11295,3615,13698,5400,9128,4268,1435,5304,13698,13699,5426,False,-104,792,3438,-1017,1852,False
155,-1063,86,2565,-1306,453,3340,3364,3363,3363,3364,3363,3340,3363,2055,18,12,13,18,15,13,18,12,16,16,35,13693,9309,10177,8838,9460,8947,13080,9705,11670,9309,5897,9665,7892,7831,7382,8224,9256,9433,12147,9665,False,335,917,3625,-1150,1949,True
156,-1488,14,2527,-2247,352,3340,3364,3363,3363,3364,3363,3340,3363,2055,18,12,13,18,15,13,18,13,16,16,36,4519,5316,4299,9198,4291,8499,6891,5515,5281,5316,1546,1138,943,3584,1403,3453,2918,1645,1446,1138,True,27,-33,3324,-1682,939,False
157,-1676,-86,2487,-2814,311,3340,3364,3363,3363,3364,3363,3340,3363,2055,18,13,13,18,15,13,18,13,16,17,37,4430,4979,6364,4838,6576,6208,4978,4848,5463,4824,4710,10023,6100,5408,6485,6162,10164,9424,8814,9552,False,-317,-327,2950,-2361,594,False
158,1996,554,29,-42,154,3340,3364,3340,3340,3364,3340,3340,3363,0,12,8,9,11,10,8,12,8,12,10,19,8433,9983,9442,6218,8270,10006,7185,11682,9503,9120,6364,8756,5870,13696,7075,6140,13425,5991,1404,8958,False,851,918,-1449,129,-415,True
159,-2340,-715,3078,-3285,-95,3340,3364,3363,3363,3364,3363,3340,3363,0,18,14,14,18,15,14,18,14,17,17,38,6364,6976,6794,10604,9896,10978,6976,7194,14340,11098,1224,4202,4423,2317,3234,4668,4202,3510,14391,3769,False,-1403,-886,2257,-3072,-278,False
160,-2703,-945,2812,-3127,-338,3340,3364,3363,3363,3364,3363,3340,3363,0,18,14,14,18,16,14,18,15,17,17,39,6710,7216,3711,2805,5748,5254,7216,5883,1943,7059,1348,9667,3446,5344,5516,6025,9667,12567,9672,13213,False,-955,-1513,1773,-2881,-500,True
161,-2950,-1309,2915,-2874,-418,3340,3364,3363,3363,3364,3363,3340,3363,0,18,15,14,18,16,14,18,15,17,17,40,2664,1712,894,999,2994,3579,1266,3673,1615,4346,6551,5196,1161,3839,3491,4130,4984,4916,5016,5073,False,-1422,-1925,1880,-3143,-471,False
162,-3056,-1506,3190,-2590,-510,3340,3364,3363,3363,3364,3363,3364,3363,0,18,15,14,18,16,15,18,15,17,18,41,1143,6718,2943,394,7077,4686,7440,8264,10833,10137,6825,9362,7685,461,3118,2879,7620,10278,10282,12137,False,-1565,-1791,2414,-2657,-29,False
163,-3458,-1864,3447,-2635,-510,3340,3364,3363,3363,3364,3363,3364,3363,0,18,15,14,18,16,15,18,16,17,18,42,7270,9883,4756,3560,4095,2501,10222,8014,7721,7197,1160,3150,5126,5152,4558,2621,2834,6280,6835,6704,False,-2024,-2382,2727,-3117,127,False
164,-3385,-1879,3795,-2535,-510,3340,3364,3363,3363,3364,3363,3364,3363,0,18,15,14,18,17,15,18,16,17,18,43,4918,7634,6926,6730,6480,6422,5206,5259,4813,7634,6963,7745,6658,6706,6578,6848,8508,8524,8082,7745,False,-1831,-2196,3255,-2936,5,False
165,-3343,-1879,3943,-2523,-540,3340,3364,3363,3363,3364,3363,3364,3363,0,18,15,15,18,17,15,18,16,17,18,44,5667,6498,5581,5791,5600,5932,6378,6423,6957,6498,6059,7151,6421,7353,6318,6902,6602,6682,4870,7151,False,-1844,-2115,3520,-2900,32,True
166,-3519,-1980,5500,-1905,-586,3340,3364,3363,3363,3364,3363,3364,3363,0,18,15,15,18,17,16,18,16,17,18,45,6402,9459,5904,4666,7901,8068,2247,6896,7505,9459,4756,5787,6250,2154,4898,4827,995,6472,5995,5787,False,-1879,-1821,5252,-1870,719,False
167,-2883,-1813,5796,-1921,-260,3340,3364,3363,3363,3364,3363,3364,3363,0,18,15,15,18,18,16,18,16,17,18,46,1376,12120,5265,6380,5295,5762,7929,7631,9659,12120,858,7300,9286,6196,8952,8453,8201,7659,6310,7300,False,-1014,-1332,6018,-1505,1126,False
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,560,14237,560,351,221,311,14486,14486,14277,14147,581,14579,361,293,471,649,14511,14291,14223,14401,False,0,0,0,0,0,True
169,2401,556,-46,-145,149,3340,3364,3340,3340,3364,3340,3340,3363,0,13,8,9,11,10,8,12,8,13,10,20,13390,11982,3727,2249,8173,8672,12848,8060,3530,8795,6450,12237,6368,9851,6929,6758,7381,10149,11546,8916,True,1269,989,-1577,96,-295,False
170,0,0,0,0,0,3340,3340,3340,3364,3340,0,3340,0,0,1,1,1,1,1,1,1,1,1,1,2,2835,9943,657,6504,7864,10675,6996,10312,7598,11299,9758,6539,917,6742,899,2873,12833,8739,8814,6541,False,0,0,0,0,0,True
171,28,-15,28,52,10,3340,3340,3340,3364,3340,0,3340,0,0,1,1,2,1,1,1,1,2,1,1,3,1637,13423,6922,7244,13281,12967,2798,8449,7925,13346,12929,3861,5053,7473,3204,3253,12633,10150,8025,4391,False,31,-15,120,61,1,True
172,-81,-20,49,273,112,3340,3340,3340,3364,3340,0,3340,0,0,2,1,3,3,2,2,3,3,3,1,4,1326,13681,12593,8197,13141,13359,1810,14252,8528,14112,11090,5753,5287,7736,4472,4508,12290,13472,8494,5581,False,-243,7,29,358,358,False
173,-4,307,235,263,130,3340,3340,3340,3364,3340,2055,3340,0,0,4,2,4,4,3,3,4,3,4,2,5,1423,13669,7671,6774,12276,13123,5474,11460,8699,13715,10966,3158,5703,6891,3321,3051,12607,8223,8623,3193,False,121,100,28,192,312,True
174,149,162,256,23,-8,3340,3340,3340,3364,3340,0,3340,0,2055,5,3,4,5,3,3,4,4,5,3,6,1805,13528,4489,1445,2076,10019,3684,9724,8145,13357,13017,3734,9267,2172,640,2569,13656,11731,7932,3898,False,390,263,269,81,227,True
175,-28,104,443,124,58,3340,3340,3340,3364,3340,0,3340,2055,0,6,4,5,6,4,4,6,4,5,4,7,2129,13902,6438,7909,13127,13020,3011,11566,7844,13502,12792,4146,4568,7293,3534,3613,12849,7896,8224,4509,False,91,209,561,107,103,False
176,41,29,384,-40,-8,3340,3340,3340,3364,3340,0,3340,0,0,6,4,5,7,4,4,6,5,6,4,8,3168,12701,11832,11071,11010,11202,4165,12624,12221,12534,12766,3199,3773,4554,2143,3917,13038,3186,3264,3202,False,361,-120,402,-88,-92,False
177,34,139,746,53,44,3340,3340,3340,3364,3340,0,3340,2055,0,7,5,5,7,5,5,7,5,6,5,9,2219,9652,4332,8292,12031,12323,2955,7550,8028,13782,12394,9030,6059,6294,3634,3223,13024,10984,8270,8456,False,7,30,675,222,128,True
178,159,147,719,246,149,3340,2055,3340,3364,3340,0,3340,2055,0,8,5,6,8,5,5,7,6,7,5,10,3790,11042,10648,6513,11960,10947,5187,11335,9498,13026,13134,5330,5648,6608,2114,5445,13785,8293,7310,5498,True,280,11,529,116,122,False
179,176,2,689,423,149,3340,3364,3340,3364,3340,0,3340,2055,2055,8,5,6,8,6,5,8,6,8,5,11,7995,8450,8678,7371,2611,2388,12273,13253,8304,11563,2329,8245,2476,6762,4132,1739,2942,14186,7324,14099,False,130,-193,354,463,99,True
180,2360,709,-343,-146,146,3340,3364,3340,3340,3364,3340,3340,3363,2055,14,9,10,12,11,8,13,9,13,11,21,10074,8024,6210,2429,6962,6571,9081,8086,11168,8144,2462,7468,10339,12422,7724,8754,5912,8638,5872,8014,False,687,1095,-1915,54,-514,False
181,526,264,906,381,149,3340,3364,3340,3364,3340,0,3340,0,0,9,5,7,9,6,5,9,7,8,6,12,13097,3592,13717,7234,1013,1675,13956,3277,7853,2991,3984,10393,4177,6548,11944,10263,4627,10863,8130,12738,False,493,304,462,486,-113,True
182,511,365,906,356,235,3340,3364,3340,3364,3340,2055,3340,0,0,9,6,7,9,7,6,9,7,9,6,13,11138,2180,2322,7461,1752,2290,12897,3088,12097,2490,3291,13439,8465,7119,11947,11703,2959,13794,12686,13018,False,463,298,583,584,-165,False
183,266,662,761,338,496,3340,3364,3340,3340,3340,2055,3340,0,0,9,6,8,10,7,6,9,7,9,6,14,6404,11106,2981,4465,3585,4240,10821,10827,6990,14340,8435,13161,12238,13447,678,11883,1618,12668,6641,14391,False,223,562,292,757,-39,False
184,243,392,803,314,427,3340,3364,3340,3340,3364,0,3340,0,2055,10,7,8,10,8,6,10,8,10,7,15,3841,3406,4598,6774,1039,3408,7495,3495,7977,2013,3677,10183,9101,7375,10226,9288,9730,11651,8500,11817,False,493,7,73,784,-375,True
185,529,387,1201,337,423,3340,3364,3340,3340,3364,0,3340,0,0,10,7,8,10,8,7,10,8,10,7,16,8314,1063,5148,8253,2148,2477,1493,4787,7599,1168,8336,10779,9380,8557,7703,9815,10865,9733,9719,10957,False,775,-181,416,944,-514,False
186,1453,524,1650,777,847,3340,3364,3340,3340,3364,0,3340,0,0,11,7,8,11,9,7,10,8,10,7,17,8860,10073,4349,4080,3872,3055,4153,8099,14205,13421,10555,7780,9834,13498,13556,12838,14019,13573,13038,13808,False,1022,78,1139,1599,347,False
187,1535,586,1566,596,937,3340,3364,3340,2055,3364,0,3340,0,2055,11,7,9,11,9,8,10,8,11,8,18,3859,9846,6575,3677,10366,8811,3025,11318,12359,10050,11320,6418,2620,9092,1734,4582,13006,7053,5044,7969,False,1314,187,699,1313,374,False
188,2100,606,1800,852,1195,3340,3364,3340,3363,3364,2055,3340,0,0,12,7,9,12,10,8,10,9,11,8,19,8081,11192,7909,8536,8205,8296,9772,10867,12736,13268,13269,9893,10066,10137,10126,10198,13121,8479,13409,13741,False,2027,56,890,1446,685,True
189,1872,866,2293,1293,1097,3340,3364,3340,3363,3364,0,3340,0,0,12,8,9,12,10,8,11,9,11,9,20,1275,12491,12994,7878,13431,12327,5658,2186,2229,5210,10032,9540,7201,7430,7034,7788,13377,11737,9657,11518,False,1439,500,1209,1753,197,False
190,1798,451,1744,1306,1389,3340,3364,3340,3363,3364,2055,3340,3363,0,12,8,10,12,10,8,11,10,12,9,21,2728,12162,13083,11429,11955,11399,14036,8572,3235,13549,5342,9328,7509,7639,7577,8400,13966,10581,7793,9954,False,1001,37,579,1563,-12,True
